,id,bdate,sex,last_seen,can_write_private_message,country,city,relation,games,books,tag
1009,7487901,,1,"{'platform': 1, 'time': 1620151985}",1,"{'id': 1, 'title': 'Russia'}","{'id': 123, 'title': 'Samara'}",,,,
1010,32174165,,2,"{'platform': 7, 'time': 1325803995}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 444, 'title': 'Chernihiv'}",,,,
1011,32281637,,2,"{'platform': 7, 'time': 1244806375}",,"{'id': 1, 'title': 'Russia'}","{'id': 110, 'title': 'Perm'}",,,,
1012,13646878,,2,"{'platform': 4, 'time': 1635605504}",1,"{'id': 1, 'title': 'Russia'}","{'id': 910, 'title': 'Egoryevsk'}",1,Моя любимая индустрия компьюте,Чайка по имени Джонатан Ливенг,
1013,24504969,,1,"{'platform': 2, 'time': 1635490283}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1014,44171829,,1,"{'platform': 4, 'time': 1635528529}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1355, 'title': 'Verkhnyaya Pyshma'}",,,,
1015,41936375,,2,"{'platform': 7, 'time': 1328848358}",,,,,,,
1016,9243523,25.5.1986,1,"{'platform': 7, 'time': 1205185312}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 712, 'title': 'Rogachev'}",,казаки разбойники,азбука,
1017,6456920,,2,"{'platform': 2, 'time': 1635571813}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1018,25814796,,2,"{'platform': 7, 'time': 1231188704}",1,"{'id': 71, 'title': 'Greece'}","{'id': 1515634, 'title': 'Athens'}",,,,
1019,1570272,14.11.1985,2,"{'platform': 2, 'time': 1635505030}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1020,37396143,,2,"{'platform': 7, 'time': 1294181581}",1,,,,,,
1021,26492489,3.4.1991,2,"{'platform': 7, 'time': 1232560467}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1022,21600513,30.7.1920,2,"{'platform': 2, 'time': 1635202894}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1023,13344250,25.11.1990,2,"{'platform': 7, 'time': 1328473942}",1,"{'id': 65, 'title': 'Germany'}","{'id': 458, 'title': 'Berlin'}",,,,
1024,27896140,5.9.1984,1,"{'platform': 4, 'time': 1445869325}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2404, 'title': 'Buzuluk'}",,,,
1025,34004145,19.8.1989,2,"{'platform': 7, 'time': 1239884940}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 280, 'title': 'Kharkiv'}",6,Ролевые,Камасутра,
1026,3447666,25.1.1982,1,"{'platform': 4, 'time': 1635604343}",1,"{'id': 1, 'title': 'Russia'}","{'id': 66, 'title': 'Kirov'}",4,,Преступление и наказание,
1027,33256619,25.7.1991,2,"{'platform': 7, 'time': 1350349173}",1,"{'id': 1, 'title': 'Russia'}","{'id': 99, 'title': 'Novosibirsk'}",,,,
1028,40164094,16.6.1990,2,"{'platform': 1, 'time': 1384621409}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1029,40620151,14.10.1991,2,"{'platform': 1, 'time': 1504496990}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1030,38853191,22.2.1983,1,"{'platform': 7, 'time': 1585988106}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 628, 'title': 'Zaporizhia'}",,,,
1031,14871941,,1,"{'platform': 1, 'time': 1635366801}",1,"{'id': 1, 'title': 'Russia'}","{'id': 72, 'title': 'Krasnodar'}",,,,
1032,33820457,,1,"{'platform': 1, 'time': 1373132442}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 1507461, 'title': 'Veliky Lyubin'}",,,,
1033,47045471,,1,"{'platform': 4, 'time': 1635429810}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 223, 'title': 'Donetsk'}",,,,
1034,7121661,13.7.1995,2,"{'platform': 7, 'time': 1206901645}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",1,"Fifa08, condemned, bus driver,",Гари Потер,
1035,36001523,,1,"{'platform': 7, 'time': 1240045737}",1,"{'id': 1, 'title': 'Russia'}","{'id': 246, 'title': 'Kogalym'}",,,,
1036,40138525,3.11.1987,1,"{'platform': 7, 'time': 1328344031}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",6,,,
1037,20838475,29.11.1988,1,"{'platform': 2, 'time': 1635600978}",1,"{'id': 1, 'title': 'Russia'}","{'id': 140, 'title': 'Tambov'}",,,,
1038,18013050,,1,"{'platform': 7, 'time': 1328038638}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1066, 'title': 'Lakhdenpokhya'}",,,,
1039,14825006,,1,"{'platform': 1, 'time': 1627946309}",1,,,,,,
1040,39959991,2.4.1991,1,"{'platform': 7, 'time': 1348085870}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1127703, 'title': 'Vladimir (selo)'}",2,,,
1041,21272609,,1,"{'platform': 1, 'time': 1635603094}",1,"{'id': 1, 'title': 'Russia'}","{'id': 147, 'title': 'Tyumen'}",,,,
1042,34605027,,2,"{'platform': 4, 'time': 1635597140}",1,"{'id': 104, 'title': 'Cuba'}","{'id': 1917808, 'title': 'Habana'}",,,,
1043,10767791,30.11.1989,1,"{'platform': 2, 'time': 1613253708}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 2201, 'title': 'Kropivnitsky / Kirovograd'}",4,,,
1044,16710727,12.9.1991,2,"{'platform': 7, 'time': 1385396848}",1,"{'id': 1, 'title': 'Russia'}","{'id': 151, 'title': 'Ufa'}",,,,
1045,39959211,14.6.1998,2,"{'platform': 7, 'time': 1437147020}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 1057, 'title': 'Lviv'}",5,,,
1046,25506719,,2,"{'platform': 7, 'time': 1328649195}",1,"{'id': 1, 'title': 'Russia'}","{'id': 49, 'title': 'Yekaterinburg'}",,,,
1047,3984207,,1,"{'platform': 4, 'time': 1635098642}",1,"{'id': 1, 'title': 'Russia'}","{'id': 104, 'title': 'Omsk'}",4,,,
1048,40042218,,1,"{'platform': 2, 'time': 1483627233}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1049,13937107,,1,"{'platform': 1, 'time': 1620153886}",,,,,,,
1050,30543694,,1,"{'platform': 1, 'time': 1499190156}",1,"{'id': 1, 'title': 'Russia'}","{'id': 353, 'title': 'Borovichi'}",,,,
1051,33468414,29.2.1980,2,"{'platform': 7, 'time': 1238451559}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",6,Ролевые,Братья Стругацкие,
1052,18850217,,2,"{'platform': 1, 'time': 1635496846}",1,"{'id': 49, 'title': 'United Kingdom'}","{'id': 2702, 'title': 'Liverpool'}",,,,
1053,45419514,8.6.1989,1,"{'platform': 7, 'time': 1249969654}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 649, 'title': 'Grodno'}",1,,,
1054,11799956,,2,"{'platform': 7, 'time': 1328348108}",1,"{'id': 1, 'title': 'Russia'}",,6,Те в которые играют люди. Прия,Мастер и Маргарита.,
1055,25763783,,2,"{'platform': 7, 'time': 1303916682}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 1517700, 'title': 'Rakov'}",,,,
1056,20725996,,1,"{'platform': 7, 'time': 1438683221}",,,,,,,
1057,48728504,,1,"{'platform': 7, 'time': 1325230631}",1,,,,,,
1058,29047205,,1,"{'platform': 7, 'time': 1328477560}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 292, 'title': 'Odessa'}",1,,,
1059,27403503,17.10.1989,2,"{'platform': 7, 'time': 1328573883}",1,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",1,ГОНКИ,ДЮМА,
1060,6150410,,1,"{'platform': 4, 'time': 1635572200}",1,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",,,,
1061,41870993,7.7.1994,1,"{'platform': 4, 'time': 1535779901}",1,"{'id': 4, 'title': 'Kazakhstan'}","{'id': 14, 'title': 'Nur-Sultan/Astana'}",,,,
1062,4601078,,2,"{'platform': 7, 'time': 1617438267}",,,,,,,
1063,14311065,,1,"{'platform': 1, 'time': 1620159035}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 280, 'title': 'Kharkiv'}",,,,
1064,34110938,,1,"{'platform': 2, 'time': 1634469970}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1065,7612323,,2,"{'platform': 1, 'time': 1620129825}",1,"{'id': 65, 'title': 'Germany'}",,1,,"Шиллер, Байрон, Гёльдерин",
1066,27970145,25.1.1990,1,"{'platform': 1, 'time': 1620134048}",1,"{'id': 1, 'title': 'Russia'}","{'id': 124, 'title': 'Saransk'}",,,,
1067,48402636,18.5.1989,1,"{'platform': 1, 'time': 1615035363}",,"{'id': 1, 'title': 'Russia'}","{'id': 60, 'title': 'Kazan'}",,,,
1068,8646138,17.6.1980,2,"{'platform': 7, 'time': 1610869040}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 628, 'title': 'Zaporizhia'}",1,call of duty4,мир живых игрушек,
1069,26975494,21.5.1985,1,"{'platform': 2, 'time': 1635548595}",,"{'id': 9, 'title': 'USA'}","{'id': 378, 'title': 'New York City'}",,,,
1070,17351793,,1,"{'platform': 1, 'time': 1620133054}",,"{'id': 1, 'title': 'Russia'}","{'id': 157, 'title': 'Cheboxary'}",,,,
1071,4538996,,1,"{'platform': 1, 'time': 1386069946}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",1,,,
1072,47647668,,2,"{'platform': 7, 'time': 1620365483}",,"{'id': 1, 'title': 'Russia'}","{'id': 828, 'title': 'Anadyr'}",,,,
1073,11407082,,2,"{'platform': 4, 'time': 1635598620}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",,,,
1074,29372850,,1,"{'platform': 1, 'time': 1620158764}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1075,23978084,,2,"{'platform': 1, 'time': 1627951548}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1076,5485304,16.5.1990,1,"{'platform': 2, 'time': 1635588459}",,"{'id': 1, 'title': 'Russia'}","{'id': 141, 'title': 'Tver'}",1,,Война  и  мир. Учебник анатоми,
1077,3507640,23.3.1987,2,"{'platform': 2, 'time': 1635600983}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1078,41061725,11.11.1978,2,"{'platform': 7, 'time': 1251542681}",,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",,,,
1079,13186026,,2,"{'platform': 2, 'time': 1507668613}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",,,,
1080,48653693,,1,"{'platform': 7, 'time': 1325212342}",1,"{'id': 1, 'title': 'Russia'}","{'id': 10, 'title': 'Volgograd'}",3,,,
1081,11995106,,1,"{'platform': 2, 'time': 1553200600}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 292, 'title': 'Odessa'}",,,,
1082,37664033,12.2.1991,2,"{'platform': 7, 'time': 1328733306}",1,"{'id': 1, 'title': 'Russia'}","{'id': 110, 'title': 'Perm'}",6,,,
1083,15920927,5.7.1988,1,"{'platform': 4, 'time': 1635604794}",1,"{'id': 1, 'title': 'Russia'}","{'id': 185, 'title': 'Sevastopol'}",4,,,
1084,9471862,,2,"{'platform': 7, 'time': 1635205344}",1,"{'id': 4, 'title': 'Kazakhstan'}","{'id': 183, 'title': 'Almaty'}",,,,
1085,31716742,,1,"{'platform': 7, 'time': 1325744031}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 12495, 'title': 'Ovruch'}",2,,,
1086,43431275,,2,"{'platform': 1, 'time': 1457543232}",1,"{'id': 1, 'title': 'Russia'}","{'id': 95, 'title': 'Nizhny Novgorod'}",,,,
1087,7793334,28.2.1990,2,"{'platform': 1, 'time': 1635012722}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 650, 'title': 'Dnipropetrovsk (Dnipro)'}",,,,
1088,2124152,,2,"{'platform': 7, 'time': 1353096534}",1,,,,,,
1089,21607870,,1,"{'platform': 4, 'time': 1633594098}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 2642, 'title': 'Cherkassy'}",,,,
1090,19219901,17.3.1980,1,"{'platform': 2, 'time': 1635599907}",1,"{'id': 1, 'title': 'Russia'}","{'id': 104, 'title': 'Omsk'}",,,,
1091,41691726,24.3.1992,1,"{'platform': 7, 'time': 1251435154}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1123245, 'title': 'Tyumentsevo'}",1,,,
1092,33304130,,1,"{'platform': 7, 'time': 1298136520}",,,,,,,
1093,22349442,,2,"{'platform': 1, 'time': 1631988929}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1094,5834294,2.1.1933,2,"{'platform': 7, 'time': 1328729008}",1,"{'id': 1, 'title': 'Russia'}","{'id': 73, 'title': 'Krasnoyarsk'}",5,,,
1095,15981061,,1,"{'platform': 1, 'time': 1606283435}",,,,,,,
1096,36024096,,1,"{'platform': 7, 'time': 1369892732}",1,,,,,,
1097,27045605,,2,"{'platform': 4, 'time': 1633240476}",,"{'id': 1, 'title': 'Russia'}","{'id': 11681, 'title': 'Uporovo'}",,,,
1098,10342777,,1,"{'platform': 1, 'time': 1635480783}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1634, 'title': 'Akhtubinsk'}",,,,
1099,9712501,,2,"{'platform': 7, 'time': 1610988437}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 292, 'title': 'Odessa'}",,,,
1100,25562509,1.5.1987,1,"{'platform': 7, 'time': 1339053686}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 2510, 'title': 'Alushta'}",4,,,
1101,32545867,15.7.1982,2,"{'platform': 7, 'time': 1237143487}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1102,21234276,,2,"{'platform': 1, 'time': 1635368933}",1,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",,,,
1103,10077749,,1,"{'platform': 7, 'time': 1348613329}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1104,1420626,,2,"{'platform': 7, 'time': 1354127493}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1105,35526194,7.6.1989,2,"{'platform': 7, 'time': 1362529842}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 799, 'title': 'Evpatoria'}",,,,
1106,5973931,12.10.1988,2,"{'platform': 1, 'time': 1627966088}",,"{'id': 1, 'title': 'Russia'}","{'id': 49, 'title': 'Yekaterinburg'}",,,,
1107,20840092,,1,"{'platform': 7, 'time': 1357715293}",1,"{'id': 1, 'title': 'Russia'}","{'id': 468, 'title': 'Prokopyevsk'}",1,,,
1108,22556136,,1,"{'platform': 4, 'time': 1635586516}",1,"{'id': 1, 'title': 'Russia'}","{'id': 42, 'title': 'Voronezh'}",,,,
1109,16801243,2.4.1996,1,"{'platform': 2, 'time': 1635532051}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",,,,
1110,46547572,,2,"{'platform': 4, 'time': 1635587228}",1,"{'id': 1, 'title': 'Russia'}","{'id': 5915, 'title': 'Kiselevsk'}",,,,
1111,21475161,,1,"{'platform': 4, 'time': 1543097562}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 1315, 'title': 'Melitopol'}",,,,
1112,47112435,21.3.1988,2,"{'platform': 4, 'time': 1635598119}",1,"{'id': 1, 'title': 'Russia'}","{'id': 66, 'title': 'Kirov'}",4,,,
1113,31222477,10.11.1989,1,"{'platform': 7, 'time': 1235595783}",1,"{'id': 1, 'title': 'Russia'}","{'id': 60, 'title': 'Kazan'}",,,,
1114,8589786,,2,"{'platform': 4, 'time': 1635111643}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",4,,,
1115,26753657,,2,"{'platform': 7, 'time': 1326310200}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 11267, 'title': 'Sverdlovsk / Dolzhansk'}",2,,,
1116,2419586,,2,"{'platform': 1, 'time': 1634801185}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1117,10750844,13.11.1987,1,"{'platform': 4, 'time': 1635567582}",1,"{'id': 1, 'title': 'Russia'}","{'id': 121, 'title': 'Rybinsk'}",8,,,
1118,15132735,5.12.1989,1,"{'platform': 4, 'time': 1634746505}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",,,,
1119,25375614,,2,"{'platform': 7, 'time': 1328628300}",,"{'id': 9, 'title': 'USA'}","{'id': 1515864, 'title': 'Boston'}",,,,
1120,41504330,,2,"{'platform': 1, 'time': 1370676613}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1121,28894343,14.9.1992,1,"{'platform': 7, 'time': 1233151181}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",5,,,
1122,7588942,,2,"{'platform': 1, 'time': 1635382113}",,"{'id': 1, 'title': 'Russia'}","{'id': 57, 'title': 'Irkutsk'}",,,,
1123,29496430,15.5.1992,2,"{'platform': 1, 'time': 1606289281}",1,"{'id': 1, 'title': 'Russia'}","{'id': 187, 'title': 'Monchegorsk'}",,,,
1124,29085456,,1,"{'platform': 4, 'time': 1527765672}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 280, 'title': 'Kharkiv'}",,,,
1125,25942155,,2,"{'platform': 7, 'time': 1273431389}",,,,1,,,
1126,38704097,,1,"{'platform': 4, 'time': 1635541681}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1127,31519777,,2,"{'platform': 7, 'time': 1346338493}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1128,49917716,,2,"{'platform': 7, 'time': 1252430719}",1,"{'id': 12, 'title': 'Latvia'}","{'id': 1713629, 'title': 'Daugavpils'}",,,,
1129,20722707,24.1.1988,2,"{'platform': 1, 'time': 1622792235}",1,"{'id': 1, 'title': 'Russia'}","{'id': 64, 'title': 'Kemerovo'}",6,,,
1130,26557761,19.10.1977,2,"{'platform': 7, 'time': 1349935000}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",6,,,
1131,31668310,18.11.1989,1,"{'platform': 7, 'time': 1347889603}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 2106, 'title': 'Ivano-Frankovsk'}",,,,
1132,16383028,,2,"{'platform': 1, 'time': 1620155673}",1,"{'id': 1, 'title': 'Russia'}","{'id': 49, 'title': 'Yekaterinburg'}",,,,
1133,19755369,16.2.1986,2,"{'platform': 7, 'time': 1555528226}",1,"{'id': 43, 'title': 'Brazil'}","{'id': 4653581, 'title': 'Campinas'}",2,,,
1134,13622777,,1,"{'platform': 1, 'time': 1635207732}",,"{'id': 65, 'title': 'Germany'}","{'id': 21118, 'title': 'Düsseldorf'}",,,,
1135,41578794,21.3.1995,1,"{'platform': 7, 'time': 1300970812}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1136,43857136,19.8.1990,1,"{'platform': 7, 'time': 1285278460}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",2,,,
1137,11020621,,1,"{'platform': 2, 'time': 1635581127}",1,"{'id': 1, 'title': 'Russia'}","{'id': 627, 'title': 'Simferopol'}",4,,,
1138,32425798,,1,"{'platform': 7, 'time': 1490864921}",1,"{'id': 1, 'title': 'Russia'}","{'id': 168, 'title': 'Yakutsk'}",4,,,
1139,12498502,,2,"{'platform': 7, 'time': 1328511162}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 916, 'title': 'Kryvyi Rih'}",,,,
1140,7026348,1.3.1968,2,"{'platform': 1, 'time': 1364131756}",1,"{'id': 1, 'title': 'Russia'}","{'id': 141, 'title': 'Tver'}",,,,
1141,40813214,12.10.1993,2,"{'platform': 4, 'time': 1635590924}",1,"{'id': 1, 'title': 'Russia'}","{'id': 144, 'title': 'Tomsk'}",,,,
1142,22742811,,2,"{'platform': 7, 'time': 1377490606}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1143,7318442,,2,"{'platform': 1, 'time': 1620120407}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
1144,43212495,,2,"{'platform': 7, 'time': 1533453023}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 377, 'title': 'Mykolaiv'}",,,,
1145,21064362,29.6.1990,1,"{'platform': 7, 'time': 1328112269}",1,"{'id': 1, 'title': 'Russia'}","{'id': 73, 'title': 'Krasnoyarsk'}",,,,
1146,15759888,18.7.1995,1,"{'platform': 7, 'time': 1622637078}",1,,,,,,
1147,5005272,,2,"{'platform': 4, 'time': 1635580712}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 761, 'title': 'Vinnytsia'}",,Жизнь,,
1148,34563615,,1,"{'platform': 4, 'time': 1634034774}",1,"{'id': 1, 'title': 'Russia'}","{'id': 143, 'title': 'Tolyatti'}",1,,,
1149,16610098,,1,"{'platform': 4, 'time': 1635593130}",,"{'id': 1, 'title': 'Russia'}","{'id': 123, 'title': 'Samara'}",,,,
1150,21402914,,1,"{'platform': 1, 'time': 1606324299}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1151,12797834,,2,"{'platform': 4, 'time': 1635597459}",1,"{'id': 1, 'title': 'Russia'}","{'id': 185, 'title': 'Sevastopol'}",,,,
1152,17094519,,2,"{'platform': 1, 'time': 1634883823}",1,"{'id': 57, 'title': 'Haiti'}","{'id': 2722573, 'title': 'Saint-Marc'}",8,,,
1153,5380662,,1,"{'platform': 2, 'time': 1635604584}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1154,1428565,19.8.1978,2,"{'platform': 2, 'time': 1635586307}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1155,18182657,,2,"{'platform': 1, 'time': 1606343034}",1,"{'id': 1, 'title': 'Russia'}","{'id': 18, 'title': 'Almetyevsk'}",,,,
1156,32170851,,2,"{'platform': 4, 'time': 1635251935}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 1515591, 'title': 'Pereyaslav-Khmelnitsky'}",4,Hitman; Pain Killer; Call of D,Відьмак (серія книг українсько,
1157,13494298,11.1.1989,1,"{'platform': 1, 'time': 1616023555}",1,"{'id': 1, 'title': 'Russia'}","{'id': 37, 'title': 'Vladivostok'}",4,,,
1158,4533418,25.12.1988,1,"{'platform': 2, 'time': 1635541786}",1,"{'id': 1, 'title': 'Russia'}","{'id': 55, 'title': 'Ivanovo'}",,,,
1159,23071890,9.9.1986,2,"{'platform': 7, 'time': 1635596052}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",1,,,
1160,20565014,,1,"{'platform': 2, 'time': 1635603018}",1,"{'id': 1, 'title': 'Russia'}","{'id': 15326, 'title': 'Barabinsk'}",,,,
1161,12440429,15.7.1980,2,"{'platform': 1, 'time': 1630946900}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",1,,,
1162,35822434,,1,"{'platform': 7, 'time': 1328125020}",1,"{'id': 1, 'title': 'Russia'}","{'id': 42, 'title': 'Voronezh'}",,,,
1163,18660890,,2,"{'platform': 1, 'time': 1606318251}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1164,11323221,,1,"{'platform': 4, 'time': 1634569300}",,"{'id': 1, 'title': 'Russia'}","{'id': 146, 'title': 'Tula'}",,,,
1165,41689167,,2,"{'platform': 7, 'time': 1360375032}",1,"{'id': 1, 'title': 'Russia'}","{'id': 42, 'title': 'Voronezh'}",,,,
1166,43239086,,1,"{'platform': 7, 'time': 1247765166}",1,"{'id': 1, 'title': 'Russia'}","{'id': 10, 'title': 'Volgograd'}",,,,
1167,38146335,,1,"{'platform': 7, 'time': 1548233565}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",,,,
1168,4331951,,2,"{'platform': 7, 'time': 1635604918}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1169,7326624,,2,"{'platform': 1, 'time': 1628774381}",1,"{'id': 17, 'title': 'Turkmenistan'}","{'id': 1710648, 'title': 'Turkmenabad'}",,,,
1170,46949234,4.11.1988,1,"{'platform': 7, 'time': 1325258551}",1,"{'id': 1, 'title': 'Russia'}","{'id': 66, 'title': 'Kirov'}",1,,,
1171,28290961,10.4.1989,1,"{'platform': 7, 'time': 1246443302}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 1064, 'title': 'Kamenskoe / Dneprodzerzhinsk'}",3,Волейбол,Женские романы,
1172,13313747,,2,"{'platform': 7, 'time': 1328418364}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 1057, 'title': 'Lviv'}",,,,
1173,6366287,,1,"{'platform': 1, 'time': 1620159873}",1,"{'id': 1, 'title': 'Russia'}","{'id': 26, 'title': 'Belgorod'}",,,,
1174,36562835,,2,"{'platform': 7, 'time': 1247676674}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",4,карты,детективы,
1175,24966038,,1,"{'platform': 1, 'time': 1634240058}",1,"{'id': 1, 'title': 'Russia'}","{'id': 9930, 'title': 'Balakovo'}",,,,
1176,37758765,,2,"{'platform': 4, 'time': 1635582923}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 392, 'title': 'Gomel'}",,,,
1177,4301559,6.5.1951,2,"{'platform': 7, 'time': 1635411095}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",4,"волейбол, настольный теннис, ш",Похождения бравого солдата Шве,
1178,19211066,,2,"{'platform': 1, 'time': 1623399462}",1,"{'id': 1, 'title': 'Russia'}","{'id': 21613, 'title': 'Zheleznodorozhny (balashikha)'}",,,,
1179,13866510,25.3.1977,2,"{'platform': 4, 'time': 1635578103}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
1180,6524744,12.5.1995,2,"{'platform': 1, 'time': 1620136350}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",1,,,
1181,38229111,,1,"{'platform': 7, 'time': 1294933867}",,,,,,,
1182,49548618,,2,"{'platform': 4, 'time': 1635442191}",1,"{'id': 1, 'title': 'Russia'}","{'id': 354, 'title': 'Anapa'}",6,Стратегии,"Разные, от настроения",
1183,17082812,,2,"{'platform': 7, 'time': 1635581090}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",4,,,
1184,37275487,9.5.1992,2,"{'platform': 7, 'time': 1241840014}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",6,порно с Борей!,""" о жизни Бори Моесееве!""",
1185,14217148,,1,"{'platform': 1, 'time': 1627968338}",1,"{'id': 1, 'title': 'Russia'}",,,,,
1186,27536862,,2,"{'platform': 7, 'time': 1397282172}",1,,,,,,
